Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,Mounts,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jeffw
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,rppresto
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,aloo
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,gfrau
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,rwalia
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,olavrent
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,42,/nfs/isw/home,0,pitterle
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,solsen
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,av1
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,19097
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,7,/nfs/isw/home,0,gskumar
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,6,/nfs/isw/home,0,19098
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,bhembree
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,lwang4
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,wranders
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,lthai
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jmshehad
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,nabusama
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jpolk
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,laneelis
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dclee
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,3,/nfs/isw/home,0,19088
